Country/Region,Date,New cases,New deaths,New recovered
Suriname,2020-02-29,0,0,0
Suriname,2020-03-31,9,0,0
Suriname,2020-04-30,1,1,8
Suriname,2020-05-31,13,0,1
Suriname,2020-06-30,492,12,218
Suriname,2020-07-31,1135,13,853
Suriname,2020-08-31,2384,45,2060
Suriname,2020-09-30,843,33,1555
Suriname,2020-10-31,326,7,365
Suriname,2020-11-30,109,6,134
Suriname,2020-12-31,898,5,537
Suriname,2021-01-31,2228,32,1940
Suriname,2021-02-28,491,18,735
Suriname,2021-03-31,193,5,192
Suriname,2021-04-30,1241,27,738
Suriname,2021-05-31,126,3,78
Sweden,2020-01-31,0,0,0
Sweden,2020-02-29,14,0,0
Sweden,2020-03-31,4820,385,0
Sweden,2020-04-30,16767,2201,0
Sweden,2020-05-31,17060,1809,0
Sweden,2020-06-30,29263,938,0
Sweden,2020-07-31,9152,410,0
Sweden,2020-08-31,7303,78,0
Sweden,2020-09-30,8484,72,0
Sweden,2020-10-31,31492,45,0
Sweden,2020-11-30,118774,743,0
Sweden,2020-12-31,194250,2046,0
Sweden,2021-01-31,129578,2864,0
Sweden,2021-02-28,90352,1235,0
Sweden,2021-03-31,147577,639,0
Sweden,2021-04-30,168718,583,0
Sweden,2021-05-31,0,0,0
Switzerland,2020-01-31,0,0,0
Switzerland,2020-02-29,18,0,0
Switzerland,2020-03-31,16587,433,1823
Switzerland,2020-04-30,12981,1304,21577
Switzerland,2020-05-31,1276,183,5100
Switzerland,2020-06-30,852,43,700
Switzerland,2020-07-31,3518,18,1900
Switzerland,2020-08-31,6945,25,5000
Switzerland,2020-09-30,11105,68,6600
Switzerland,2020-10-31,100969,223,22500
Switzerland,2020-11-30,172821,2518,185000
Switzerland,2020-12-31,125224,2830,67400
Switzerland,2021-01-31,69024,1736,0
Switzerland,2021-02-28,33612,585,0
Switzerland,2021-03-31,46192,371,0
Switzerland,2021-04-30,58850,295,0
Switzerland,2021-05-31,0,2,0
Syria,2020-01-31,0,0,0
Syria,2020-02-29,0,0,0
Syria,2020-03-31,10,2,0
Syria,2020-04-30,33,1,0
Syria,2020-05-31,79,2,0
Syria,2020-06-30,157,4,0
Syria,2020-07-31,478,34,0
Syria,2020-08-31,2008,69,0
Syria,2020-09-30,1435,88,0
Syria,2020-10-31,1528,88,0
Syria,2020-11-30,2159,129,0
Syria,2020-12-31,3547,294,0
Syria,2021-01-31,2614,210,0
Syria,2021-02-28,1540,106,0
Syria,2021-03-31,3321,238,0
Syria,2021-04-30,3824,327,0
Syria,2021-05-31,165,11,0
Taiwan*,2020-01-31,9,0,0
Taiwan*,2020-02-29,29,1,9
Taiwan*,2020-03-31,283,4,30
Taiwan*,2020-04-30,107,1,283
Taiwan*,2020-05-31,13,1,101
Taiwan*,2020-06-30,5,0,14
Taiwan*,2020-07-31,20,0,3
Taiwan*,2020-08-31,24,0,22
Taiwan*,2020-09-30,26,0,21
Taiwan*,2020-10-31,41,0,32
Taiwan*,2020-11-30,120,0,50
Taiwan*,2020-12-31,124,0,106
Taiwan*,2021-01-31,112,1,159
Taiwan*,2021-02-28,44,1,89
Taiwan*,2021-03-31,75,1,62
Taiwan*,2021-04-30,98,2,72
Taiwan*,2021-05-31,9,0,2
Tajikistan,2020-01-31,0,0,0
Tajikistan,2020-02-29,0,0,0
Tajikistan,2020-03-31,0,0,0
Tajikistan,2020-04-30,15,0,0
Tajikistan,2020-05-31,3915,47,2004
Tajikistan,2020-06-30,1970,5,2502
Tajikistan,2020-07-31,1509,8,1687
Tajikistan,2020-08-31,1174,8,1183
Tajikistan,2020-09-30,1186,8,1196
Tajikistan,2020-10-31,1248,6,1661
Tajikistan,2020-11-30,1177,4,1366
Tajikistan,2020-12-31,1102,4,1252
Tajikistan,2021-01-31,12,0,367
Tajikistan,2021-02-28,0,0,0
Tajikistan,2021-03-31,0,0,0
Tajikistan,2021-04-30,0,0,0
Tajikistan,2021-05-31,0,0,0
Tanzania,2020-01-31,0,0,0
Tanzania,2020-02-29,0,0,0
Tanzania,2020-03-31,19,1,1
Tanzania,2020-04-30,461,15,166
Tanzania,2020-05-31,29,5,16
Tanzania,2020-06-30,0,0,0
Tanzania,2020-07-31,0,0,0
Tanzania,2020-08-31,0,0,0
Tanzania,2020-09-30,0,0,0
Tanzania,2020-10-31,0,0,0
Tanzania,2020-11-30,0,0,0
Tanzania,2020-12-31,0,0,0
Tanzania,2021-01-31,0,0,0
Tanzania,2021-02-28,0,0,0
Tanzania,2021-03-31,0,0,0
Tanzania,2021-04-30,0,0,0
Tanzania,2021-05-31,0,0,0
Thailand,2020-01-31,15,0,6
Thailand,2020-02-29,23,0,20
Thailand,2020-03-31,1609,10,314
Thailand,2020-04-30,1303,44,2345
Thailand,2020-05-31,127,3,276
Thailand,2020-06-30,90,1,93
Thailand,2020-07-31,141,0,69
Thailand,2020-08-31,102,0,127
Thailand,2020-09-30,157,1,127
Thailand,2020-10-31,222,0,213
Thailand,2020-11-30,236,1,219
Thailand,2020-12-31,3155,3,462
Thailand,2021-01-31,12455,14,8241
Thailand,2021-02-28,6413,6,12810
Thailand,2021-03-31,2832,11,1549
Thailand,2021-04-30,36290,109,0
Thailand,2021-05-31,3831,42,0
Timor-Leste,2020-01-31,0,0,0
Timor-Leste,2020-02-29,0,0,0
Timor-Leste,2020-03-31,1,0,0
Timor-Leste,2020-04-30,23,0,0
Timor-Leste,2020-05-31,0,0,0
Timor-Leste,2020-06-30,0,0,0
Timor-Leste,2020-07-31,0,0,0
Timor-Leste,2020-08-31,3,0,0
Timor-Leste,2020-09-30,1,0,0
Timor-Leste,2020-10-31,2,0,0
Timor-Leste,2020-11-30,0,0,0
Timor-Leste,2020-12-31,14,0,0
Timor-Leste,2021-01-31,26,0,0
Timor-Leste,2021-02-28,43,0,0
Timor-Leste,2021-03-31,491,0,0
Timor-Leste,2021-04-30,1672,3,0
Timor-Leste,2021-05-31,168,1,0
Togo,2020-01-31,0,0,0
Togo,2020-02-29,0,0,0
Togo,2020-03-31,34,1,10
Togo,2020-04-30,82,8,55
Togo,2020-05-31,326,4,146
Togo,2020-06-30,208,1,191
Togo,2020-07-31,291,5,239
Togo,2020-08-31,459,9,364
Togo,2020-09-30,384,20,343
Togo,2020-10-31,547,9,312
Togo,2020-11-30,643,7,818
Togo,2020-12-31,659,4,915
Togo,2021-01-31,1441,9,875
Togo,2021-02-28,1827,7,1392
Togo,2021-03-31,3348,25,2155
Togo,2021-04-30,2718,14,3325
Togo,2021-05-31,43,0,129
Trinidad and Tobago,2020-01-31,0,0,0
Trinidad and Tobago,2020-02-29,0,0,0
Trinidad and Tobago,2020-03-31,87,3,1
Trinidad and Tobago,2020-04-30,29,5,71
Trinidad and Tobago,2020-05-31,1,0,36
Trinidad and Tobago,2020-06-30,13,0,5
Trinidad and Tobago,2020-07-31,39,0,19
Trinidad and Tobago,2020-08-31,1590,14,544
Trinidad and Tobago,2020-09-30,2772,54,1884
Trinidad and Tobago,2020-10-31,1161,32,2050
Trinidad and Tobago,2020-11-30,977,12,1161
Trinidad and Tobago,2020-12-31,481,7,879
Trinidad and Tobago,2021-01-31,414,7,518
Trinidad and Tobago,2021-02-28,149,5,298
Trinidad and Tobago,2021-03-31,313,3,149
Trinidad and Tobago,2021-04-30,2798,27,866
Trinidad and Tobago,2021-05-31,489,5,152
Tunisia,2020-01-31,0,0,0
Tunisia,2020-02-29,0,0,0
Tunisia,2020-03-31,394,10,3
Tunisia,2020-04-30,600,31,302
Tunisia,2020-05-31,83,7,655
Tunisia,2020-06-30,97,2,71
Tunisia,2020-07-31,361,0,164
Tunisia,2020-08-31,2268,27,378
Tunisia,2020-09-30,14610,188,3459
Tunisia,2020-10-31,41400,1052,0
Tunisia,2020-11-30,36956,1943,65819
Tunisia,2020-12-31,42371,1416,34513
Tunisia,2021-01-31,69745,2078,52082
Tunisia,2021-02-28,24392,1247,40560
Tunisia,2021-03-31,20741,811,19287
Tunisia,2021-04-30,55101,1910,42664
Tunisia,2021-05-31,2624,146,2645
Turkey,2020-01-31,0,0,0
Turkey,2020-02-29,0,0,0
Turkey,2020-03-31,13531,214,243
Turkey,2020-04-30,106673,2960,48643
Turkey,2020-05-31,43738,1366,79087
Turkey,2020-06-30,35964,591,45138
Turkey,2020-07-31,30967,560,41424
Turkey,2020-08-31,39260,679,30391
Turkey,2020-09-30,48530,1825,34823
Turkey,2020-10-31,56704,2057,44222
Turkey,2020-11-30,263480,3494,80756
Turkey,2020-12-31,1569805,7135,1695923
Turkey,2021-01-31,268811,5112,261765
Turkey,2021-02-28,224125,2576,209819
Turkey,2021-03-31,615594,2968,441992
Turkey,2021-04-30,1503409,8594,1309671
Turkey,2021-05-31,54797,713,156484
US,2020-01-31,7,0,0
US,2020-02-29,17,1,7
US,2020-03-31,192276,5369,7017
US,2020-04-30,888719,60865,146923
US,2020-05-31,717698,41605,290811
US,2020-06-30,843456,19767,275873
US,2020-07-31,1925246,26550,717529
US,2020-08-31,1459475,29661,746665
US,2020-09-30,1208533,23399,655863
US,2020-10-31,1930191,24532,771790
US,2020-11-30,4504713,39271,1533841
US,2020-12-31,6429031,81143,-5146319
US,2021-01-31,6147690,97285,0
US,2021-02-28,2401691,65636,0
US,2021-03-31,1813466,37577,0
US,2021-04-30,1884761,23736,0
US,2021-05-31,74563,1055,0
Uganda,2020-01-31,0,0,0
Uganda,2020-02-29,0,0,0
Uganda,2020-03-31,44,0,0
Uganda,2020-04-30,40,0,52
Uganda,2020-05-31,438,0,20
Uganda,2020-06-30,472,0,747
Uganda,2020-07-31,265,3,209
Uganda,2020-08-31,1818,29,260
Uganda,2020-09-30,5157,43,2972
Uganda,2020-10-31,4366,36,3243
Uganda,2020-11-30,7964,94,1486
Uganda,2020-12-31,14757,46,2744
Uganda,2021-01-31,4363,73,2446
Uganda,2021-02-28,778,10,487
Uganda,2021-03-31,510,1,25783
Uganda,2021-04-30,999,7,973
Uganda,2021-05-31,39,0,0
Ukraine,2020-01-31,0,0,0
Ukraine,2020-02-29,0,0,0
Ukraine,2020-03-31,645,17,10
Ukraine,2020-04-30,9761,244,1228
Ukraine,2020-05-31,13266,447,8300
Ukraine,2020-06-30,21582,465,10254
Ukraine,2020-07-31,26150,544,20153
Ukraine,2020-08-31,52728,888,19217
Ukraine,2020-09-30,90314,1616,36667
Ukraine,2020-10-31,184884,3178,70073
Ukraine,2020-11-30,353013,5332,194458
Ukraine,2020-12-31,334654,6550,376251
Ukraine,2021-01-31,174549,4579,317566
Ukraine,2021-02-28,133982,3544,158618
Ukraine,2021-03-31,329501,7052,148149
Ukraine,2021-04-30,399041,11467,345023
Ukraine,2021-05-31,13889,524,20960
United Arab Emirates,2020-01-31,4,0,0
United Arab Emirates,2020-02-29,17,0,5
United Arab Emirates,2020-03-31,643,6,56
United Arab Emirates,2020-04-30,11817,99,2368
United Arab Emirates,2020-05-31,22076,159,15503
United Arab Emirates,2020-06-30,14110,51,19634
United Arab Emirates,2020-07-31,11839,36,16343
United Arab Emirates,2020-08-31,9725,33,7022
United Arab Emirates,2020-09-30,23959,35,22793
United Arab Emirates,2020-10-31,38439,76,45178
United Arab Emirates,2020-11-30,36231,77,25997
United Arab Emirates,2020-12-31,38962,97,29543
United Arab Emirates,2021-01-31,95787,181,92516
United Arab Emirates,2021-02-28,87915,371,104267
United Arab Emirates,2021-03-31,69920,276,64130
United Arab Emirates,2021-04-30,58792,90,55424
United Arab Emirates,2021-05-31,3559,6,3472
United Kingdom,2020-01-31,2,0,0
United Kingdom,2020-02-29,59,0,8
United Kingdom,2020-03-31,38754,2457,171
United Kingdom,2020-04-30,139956,24297,680
United Kingdom,2020-05-31,78768,10773,331
United Kingdom,2020-06-30,27677,2952,180
United Kingdom,2020-07-31,19577,795,69
United Kingdom,2020-08-31,33290,315,243
United Kingdom,2020-09-30,117765,644,693
United Kingdom,2020-10-31,558947,4412,466
United Kingdom,2020-11-30,618941,11900,732
United Kingdom,2020-12-31,862499,15077,1909
United Kingdom,2021-01-31,1331952,32745,4174
United Kingdom,2021-02-28,360640,16716,1987
United Kingdom,2021-03-31,171155,3872,1430
United Kingdom,2021-04-30,77051,820,1610
United Kingdom,2021-05-31,3585,21,1
Uruguay,2020-01-31,0,0,0
Uruguay,2020-02-29,0,0,0
Uruguay,2020-03-31,338,1,41
Uruguay,2020-04-30,326,16,376
Uruguay,2020-05-31,180,5,268
Uruguay,2020-06-30,113,5,139
Uruguay,2020-07-31,328,8,170
Uruguay,2020-08-31,331,9,415
Uruguay,2020-09-30,451,4,382
Uruguay,2020-10-31,1078,10,769
Uruguay,2020-11-30,2733,19,1797
Uruguay,2020-12-31,13262,104,9111
Uruguay,2021-01-31,22619,255,21215
Uruguay,2021-02-28,16256,172,15356
Uruguay,2021-03-31,47555,366,33341
Uruguay,2021-04-30,92879,1642,84443
Uruguay,2021-05-31,4064,108,5946
Uzbekistan,2020-01-31,0,0,0
Uzbekistan,2020-02-29,0,0,0
Uzbekistan,2020-03-31,172,2,7
Uzbekistan,2020-04-30,1867,7,1126
Uzbekistan,2020-05-31,1584,6,1704
Uzbekistan,2020-06-30,4880,11,2845
Uzbekistan,2020-07-31,15506,115,8782
Uzbekistan,2020-08-31,17884,179,24811
Uzbekistan,2020-09-30,14824,150,14091
Uzbekistan,2020-10-31,10215,96,10869
Uzbekistan,2020-11-30,6162,44,6102
Uzbekistan,2020-12-31,3966,4,4606
Uzbekistan,2021-01-31,1651,7,2248
Uzbekistan,2021-02-28,1215,1,1305
Uzbekistan,2021-03-31,2943,7,2487
Uzbekistan,2021-04-30,7939,20,6084
Uzbekistan,2021-05-31,835,3,561
Vanuatu,2020-01-31,0,0,0
Vanuatu,2020-02-29,0,0,0
Vanuatu,2020-03-31,0,0,0
Vanuatu,2020-04-30,0,0,0
Vanuatu,2020-05-31,0,0,0
Vanuatu,2020-06-30,0,0,0
Vanuatu,2020-07-31,0,0,0
Vanuatu,2020-08-31,0,0,0
Vanuatu,2020-09-30,0,0,0
Vanuatu,2020-10-31,0,0,0
Vanuatu,2020-11-30,1,0,0
Vanuatu,2020-12-31,0,0,1
Vanuatu,2021-01-31,0,0,0
Vanuatu,2021-02-28,0,0,0
Vanuatu,2021-03-31,2,0,0
Vanuatu,2021-04-30,1,1,2
Vanuatu,2021-05-31,0,0,0
Venezuela,2020-01-31,0,0,0
Venezuela,2020-02-29,0,0,0
Venezuela,2020-03-31,135,3,39
Venezuela,2020-04-30,198,13,103
Venezuela,2020-05-31,1177,-2,160
Venezuela,2020-06-30,4322,37,1347
Venezuela,2020-07-31,12742,113,8772
Venezuela,2020-08-31,28154,222,27691
Venezuela,2020-09-30,28394,242,27113
Venezuela,2020-10-31,16891,170,21548
Venezuela,2020-11-30,10381,99,10553
Venezuela,2020-12-31,11164,131,10257
Venezuela,2021-01-31,13369,161,11304
Venezuela,2021-02-28,12189,155,11947
Venezuela,2021-03-31,21381,258,17012
Venezuela,2021-04-30,37186,534,31354
Venezuela,2021-05-31,2384,36,1101
Vietnam,2020-01-31,2,0,0
Vietnam,2020-02-29,14,0,16
Vietnam,2020-03-31,196,0,42
Vietnam,2020-04-30,58,0,161
Vietnam,2020-05-31,58,0,60
Vietnam,2020-06-30,27,0,56
Vietnam,2020-07-31,203,3,38
Vietnam,2020-08-31,486,31,334
Vietnam,2020-09-30,50,1,303
Vietnam,2020-10-31,86,0,52
Vietnam,2020-11-30,167,0,117
Vietnam,2020-12-31,118,0,146
Vietnam,2021-01-31,352,0,132
Vietnam,2021-02-28,631,0,419
Vietnam,2021-03-31,155,0,483
Vietnam,2021-04-30,325,0,157
Vietnam,2021-05-31,34,0,33
West Bank and Gaza,2020-01-31,0,0,0
West Bank and Gaza,2020-02-29,0,0,0
West Bank and Gaza,2020-03-31,119,1,18
West Bank and Gaza,2020-04-30,225,1,58
West Bank and Gaza,2020-05-31,104,1,296
West Bank and Gaza,2020-06-30,1980,5,79
West Bank and Gaza,2020-07-31,9409,74,4626
West Bank and Gaza,2020-08-31,10892,70,9979
West Bank and Gaza,2020-09-30,17170,159,16687
West Bank and Gaza,2020-10-31,13621,172,14566
West Bank and Gaza,2020-11-30,32127,249,18678
West Bank and Gaza,2020-12-31,52357,668,52196
West Bank and Gaza,2021-01-31,20958,433,31810
West Bank and Gaza,2021-02-28,24650,209,17943
West Bank and Gaza,2021-03-31,58741,585,48493
West Bank and Gaza,2021-04-30,54109,622,56904
West Bank and Gaza,2021-05-31,1176,23,3059
Yemen,2020-01-31,0,0,0
Yemen,2020-02-29,0,0,0
Yemen,2020-03-31,0,0,0
Yemen,2020-04-30,6,2,1
Yemen,2020-05-31,317,78,13
Yemen,2020-06-30,835,232,474
Yemen,2020-07-31,570,181,374
Yemen,2020-08-31,231,73,269
Yemen,2020-09-30,76,21,155
Yemen,2020-10-31,29,12,80
Yemen,2020-11-30,14,6,16
Yemen,2020-12-31,22,5,12
Yemen,2021-01-31,22,5,32
Yemen,2021-02-28,164,19,9
Yemen,2021-03-31,2072,254,241
Yemen,2021-04-30,1960,338,1075
Yemen,2021-05-31,24,7,124
Zambia,2020-01-31,0,0,0
Zambia,2020-02-29,0,0,0
Zambia,2020-03-31,35,0,0
Zambia,2020-04-30,71,3,55
Zambia,2020-05-31,951,4,724
Zambia,2020-06-30,537,17,550
Zambia,2020-07-31,4369,127,2474
Zambia,2020-08-31,6134,137,7666
Zambia,2020-09-30,2662,44,2490
Zambia,2020-10-31,1673,17,1721
Zambia,2020-11-30,1215,8,1318
Zambia,2020-12-31,3078,31,1662
Zambia,2021-01-31,33492,375,29340
Zambia,2021-02-28,24317,328,26498
Zambia,2021-03-31,9884,117,10094
Zambia,2021-04-30,3168,43,5341
Zambia,2021-05-31,107,2,149
Zimbabwe,2020-01-31,0,0,0
Zimbabwe,2020-02-29,0,0,0
Zimbabwe,2020-03-31,8,1,0
Zimbabwe,2020-04-30,32,3,5
Zimbabwe,2020-05-31,144,0,24
Zimbabwe,2020-06-30,413,3,133
Zimbabwe,2020-07-31,2578,60,842
Zimbabwe,2020-08-31,3328,135,4217
Zimbabwe,2020-09-30,1341,26,1082
Zimbabwe,2020-10-31,529,15,1591
Zimbabwe,2020-11-30,1583,33,588
Zimbabwe,2020-12-31,3917,87,2768
Zimbabwe,2021-01-31,19521,854,14794
Zimbabwe,2021-02-28,2701,246,6622
Zimbabwe,2021-03-31,793,60,2020
Zimbabwe,2021-04-30,1375,44,926
Zimbabwe,2021-05-31,24,3,22
